[NÚMERO DE SERIES]
1

[NÚMERO DE REGISTROS]
8036

[VALOR DE DATOS FALTANTES]
2019 5 3 0.000
2019 5 4 0.000
2019 5 5 0.000
2019 5 6 0.000
2019 5 7 0.000
2019 5 8 0.000
2019 5 9 0.000
2019 5 10 7344.000
2019 5 11 189907.200
2019 5 12 35164.800
2019 5 13 43372.800
2019 5 14 0.000
2019 5 15 0.000
2019 5 16 0.000
2019 5 17 0.000
2019 5 18 0.000
2019 5 19 0.000
2019 5 20 0.000
2019 5 21 0.000
2019 5 22 0.000
2019 5 23 0.000
2019 5 24 0.000
2019 5 25 0.000
2019 5 26 0.000
2019 5 27 0.000
2019 5 28 0.000
2019 5 29 0.000
2019 5 30 0.000
2019 5 31 0.000
2019 6 1 0.000
2019 6 2 0.000
2019 6 3 0.000
2019 6 4 0.000
2019 6 5 0.000
2019 6 6 0.000
2019 6 7 0.000
2019 6 8 0.000
2019 6 9 0.000
2019 6 10 0.000
2019 6 11 0.000
2019 6 12 0.000
2019 6 13 0.000
2019 6 14 0.000
2019 6 15 0.000
2019 6 16 0.000
2019 6 17 0.000
2019 6 18 0.000
2019 6 19 0.000
2019 6 20 0.000
2019 6 21 0.000
2019 6 22 0.000
2019 6 23 0.000
2019 6 24 0.000
2019 6 25 0.000
2019 6 26 0.000
2019 6 27 0.000
2019 6 28 0.000
2019 6 29 0.000
2019 6 30 0.000
2019 7 1 0.000
2019 7 2 0.000
2019 7 3 0.000
2019 7 4 0.000
2019 7 5 0.000
2019 7 6 0.000
2019 7 7 0.000
2019 7 8 0.000
2019 7 9 0.000
2019 7 10 0.000
2019 7 11 0.000
2019 7 12 0.000
2019 7 13 0.000
2019 7 14 0.000
2019 7 15 0.000
2019 7 16 0.000
2019 7 17 0.000
2019 7 18 0.000
2019 7 19 0.000
2019 7 20 0.000
2019 7 21 0.000
2019 7 22 0.000
2019 7 23 0.000
2019 7 24 0.000
2019 7 25 0.000
2019 7 26 0.000
2019 7 27 0.000
2019 7 28 0.000
2019 7 29 0.000
2019 7 30 0.000
2019 7 31 0.000
2019 8 1 0.000
2019 8 2 0.000
2019 8 3 0.000
2019 8 4 0.000
2019 8 5 0.000
2019 8 6 0.000
2019 8 7 0.000
2019 8 8 0.000
2019 8 9 0.000
2019 8 10 0.000
2019 8 11 8726.400
2019 8 12 0.000
2019 8 13 73699.200
2019 8 14 174096.000
2019 8 15 169776.000
2019 8 16 159580.800
2019 8 17 169689.600
2019 8 18 169948.800
2019 8 19 169776.000
2019 8 20 172368.000
2019 8 21 178761.600
2019 8 22 165888.000
2019 8 23 165110.400
2019 8 24 169603.200
2019 8 25 169430.400
2019 8 26 158198.400
2019 8 27 170208.000
2019 8 28 169516.800
2019 8 29 148780.800
2019 8 30 169516.800
2019 8 31 169171.200
2019 9 1 97891.200
2019 9 2 165196.800
2019 9 3 168912.000
2019 9 4 168393.600
2019 9 5 167961.600
2019 9 6 178761.600
2019 9 7 166924.800
2019 9 8 166579.200
2019 9 9 166492.800
2019 9 10 166406.400
2019 9 11 170553.600
2019 9 12 54172.800
2019 9 13 55814.400
2019 9 14 165196.800
2019 9 15 167788.800
2019 9 16 154051.200
2019 9 17 70675.200
2019 9 18 167702.400
2019 9 19 78969.600
2019 9 20 132019.200
2019 9 21 168393.600
2019 9 22 168307.200
2019 9 23 146016.000
2019 9 24 164764.800
2019 9 25 92361.600
2019 9 26 168739.200
2019 9 27 168134.400
2019 9 28 167616.000
2019 9 29 167443.200
2019 9 30 167356.800
2019 10 1 168048.000
2019 10 2 168220.800
2019 10 3 98928.000
2019 10 4 169603.200
2019 10 5 169171.200
2019 10 6 168739.200
2019 10 7 57542.400
2019 10 8 168480.000
2019 10 9 169171.200
2019 10 10 168566.400
2019 10 11 168652.800
2019 10 12 131760.000
2019 10 13 13651.200
2019 10 14 146016.000
2019 10 15 288489.600
2019 10 16 268790.400
2019 10 17 150249.600
2019 10 18 103680.000
2019 10 19 157766.400
2019 10 20 220665.600
2019 10 21 184723.200
2019 10 22 118454.400
2019 10 23 58838.400
2019 10 24 3456.000
2019 10 25 0.000
2019 10 26 99619.200
2019 10 27 3974.400
2019 10 28 73872.000
2019 10 29 0.000
2019 10 30 0.000
2019 10 31 0.000
2019 11 1 0.000
2019 11 2 0.000
2019 11 3 0.000
2019 11 4 0.000
2019 11 5 0.000
2019 11 6 0.000
2019 11 7 0.000
2019 11 8 0.000
2019 11 9 0.000
2019 11 10 0.000
2019 11 11 0.000
2019 11 12 0.000
2019 11 13 0.000
2019 11 14 0.000
2019 11 15 0.000
2019 11 16 0.000
2019 11 17 0.000
2019 11 18 0.000
2019 11 19 0.000
2019 11 20 0.000
2019 11 21 0.000
2019 11 22 0.000
2019 11 23 0.000
2019 11 24 0.000
2019 11 25 0.000
2019 11 26 0.000
2019 11 27 0.000
2019 11 28 0.000
2019 11 29 0.000
2019 11 30 0.000
2019 12 1 0.000
2019 12 2 0.000
2019 12 3 0.000
2019 12 4 0.000
2019 12 5 0.000
2019 12 6 107481.600
2019 12 7 126144.000
2019 12 8 0.000
2019 12 9 0.000
2019 12 10 63072.000
2019 12 11 168912.000
2019 12 12 150595.200
2019 12 13 0.000
2019 12 14 0.000
2019 12 15 0.000
2019 12 16 0.000
2019 12 17 0.000
2019 12 18 0.000
2019 12 19 0.000
2019 12 20 0.000
2019 12 21 0.000
2019 12 22 35769.600
2019 12 23 92707.200
2019 12 24 0.000
2019 12 25 0.000
2019 12 26 0.000
2019 12 27 0.000
2019 12 28 97027.200
2019 12 29 113616.000
2019 12 30 0.000
2019 12 31 0.000
2020 1 1 0.000
2020 1 2 0.000
2020 1 3 88300.800
2020 1 4 154569.600
2020 1 5 154483.200
2020 1 6 154396.800
2020 1 7 48816.000
2020 1 8 103593.600
2020 1 9 164851.200
2020 1 10 154483.200
2020 1 11 154483.200
2020 1 12 105235.200
2020 1 13 154915.200
2020 1 14 154828.800
2020 1 15 157420.800
2020 1 16 154483.200
2020 1 17 154396.800
2020 1 18 154483.200
2020 1 19 154051.200
2020 1 20 63504.000
2020 1 21 59529.600
2020 1 22 54345.600
2020 1 23 134006.400
2020 1 24 103075.200
2020 1 25 192844.800
2020 1 26 202608.000
2020 1 27 180230.400
2020 1 28 148521.600
2020 1 29 51494.400
2020 1 30 164592.000
2020 1 31 209520.000
2020 2 1 174614.400
2020 2 2 184377.600
2020 2 3 161049.600
2020 2 4 188956.800
2020 2 5 188784.000
2020 2 6 158025.600
2020 2 7 162345.600
2020 2 8 153792.000
2020 2 9 151200.000
2020 2 10 150249.600
2020 2 11 151632.000
2020 2 12 148780.800
2020 2 13 151459.200
2020 2 14 151113.600
2020 2 15 171936.000
2020 2 16 167961.600
2020 2 17 193795.200
2020 2 18 161913.600
2020 2 19 150163.200
2020 2 20 149385.600
2020 2 21 101952.000
2020 2 22 117331.200
2020 2 23 207273.600
2020 2 24 154656.000
2020 2 25 132796.800
2020 2 26 150076.800
2020 2 27 127785.600
2020 2 28 148694.400
2020 2 29 148780.800
2020 3 1 148608.000
2020 3 2 148608.000
2020 3 3 149817.600
2020 3 4 180489.600
2020 3 5 141523.200
2020 3 6 143856.000
2020 3 7 155088.000
2020 3 8 151286.400
2020 3 9 158371.200
2020 3 10 151200.000
2020 3 11 134265.600
2020 3 12 135216.000
2020 3 13 136252.800
2020 3 14 175392.000
2020 3 15 174528.000
2020 3 16 142819.200
2020 3 17 151200.000
2020 3 18 136857.600
2020 3 19 137894.400
2020 3 20 159494.400
2020 3 21 129168.000
2020 3 22 147312.000
2020 3 23 147398.400
2020 3 24 124761.600
2020 3 25 138326.400
2020 3 26 118108.800
2020 3 27 119145.600
2020 3 28 108518.400
2020 3 29 123984.000
2020 3 30 31536.000
2020 3 31 47520.000
2020 4 1 67132.800
2020 4 2 184204.800
2020 4 3 229132.800
2020 4 4 236649.600
2020 4 5 248400.000
2020 4 6 191376.000
2020 4 7 67305.600
2020 4 8 249091.200
2020 4 9 247968.000
2020 4 10 247622.400
2020 4 11 169344.000
2020 4 12 141436.800
2020 4 13 179020.800
2020 4 14 104716.800
2020 4 15 11664.000
2020 4 16 95040.000
2020 4 17 179884.800
2020 4 18 159926.400
2020 4 19 89078.400
2020 4 20 152323.200
2020 4 21 45100.800
2020 4 22 208137.600
2020 4 23 112060.800
2020 4 24 89251.200
2020 4 25 247881.600
2020 4 26 247363.200
2020 4 27 246931.200
2020 4 28 123120.000
2020 4 29 248227.200
2020 4 30 247104.000
2020 5 1 142128.000
2020 5 2 153446.400
2020 5 3 246585.600
2020 5 4 246326.400
2020 5 5 190080.000
2020 5 6 147139.200
2020 5 7 46051.200
2020 5 8 127785.600
2020 5 9 246499.200
2020 5 10 189216.000
2020 5 11 127699.200
2020 5 12 161740.800
2020 5 13 106876.800
2020 5 14 164592.000
2020 5 15 162000.000
2020 5 16 212025.600
2020 5 17 149472.000
2020 5 18 94435.200
2020 5 19 66528.000
2020 5 20 189734.400
2020 5 21 244339.200
2020 5 22 193968.000
2020 5 23 163123.200
2020 5 24 223862.400
2020 5 25 135648.000
2020 5 26 98582.400
2020 5 27 194054.400
2020 5 28 231465.600
2020 5 29 244252.800
2020 5 30 197769.600
2020 5 31 172627.200
2020 6 1 243907.200
2020 6 2 194054.400
2020 6 3 222307.200
2020 6 4 243302.400
2020 6 5 240537.600
2020 6 6 165628.800
2020 6 7 242438.400
2020 6 8 238204.800
2020 6 9 219110.400
2020 6 10 211420.800
2020 6 11 213667.200
2020 6 12 102729.600
2020 6 13 242956.800
2020 6 14 243475.200
2020 6 15 242784.000
2020 6 16 242092.800
2020 6 17 33264.000
2020 6 18 244080.000
2020 6 19 235699.200
2020 6 20 40608.000
2020 6 21 39312.000
2020 6 22 2592.000
2020 6 23 111801.600
2020 6 24 92620.800
2020 6 25 222220.800
2020 6 26 50976.000
2020 6 27 204076.800
2020 6 28 63331.200
2020 6 29 208742.400
2020 6 30 226800.000
2020 7 1 187056.000
2020 7 2 20390.400
2020 7 3 91843.200
2020 7 4 0.000
2020 7 5 0.000
2020 7 6 0.000
2020 7 7 0.000
2020 7 8 0.000
2020 7 9 0.000
2020 7 10 0.000
2020 7 11 0.000
2020 7 12 0.000
2020 7 13 0.000
2020 7 14 0.000
2020 7 15 0.000
2020 7 16 0.000
2020 7 17 0.000
2020 7 18 0.000
2020 7 19 0.000
2020 7 20 0.000
2020 7 21 10800.000
2020 7 22 691.200
2020 7 23 0.000
2020 7 24 0.000
2020 7 25 0.000
2020 7 26 0.000
2020 7 27 0.000
2020 7 28 0.000
2020 7 29 0.000
2020 7 30 0.000
2020 7 31 0.000
2020 8 1 0.000
2020 8 2 0.000
2020 8 3 0.000
2020 8 4 0.000
2020 8 5 22464.000
2020 8 6 155260.800
2020 8 7 198720.000
2020 8 8 236131.200
2020 8 9 212198.400
2020 8 10 49680.000
2020 8 11 0.000
2020 8 12 0.000
2020 8 13 0.000
2020 8 14 0.000
2020 8 15 0.000
2020 8 16 0.000
2020 8 17 0.000
2020 8 18 110937.600
2020 8 19 140832.000
2020 8 20 14774.400
2020 8 21 0.000
2020 8 22 0.000
2020 8 23 0.000
2020 8 24 0.000
2020 8 25 0.000
2020 8 26 0.000
2020 8 27 0.000
2020 8 28 0.000
2020 8 29 0.000
2020 8 30 0.000
2020 8 31 0.000
2020 9 1 0.000
2020 9 2 0.000
2020 9 3 0.000
2020 9 4 0.000
2020 9 5 0.000
2020 9 6 0.000
2020 9 7 0.000
2020 9 8 0.000
2020 9 9 0.000
2020 9 10 0.000
2020 9 11 0.000
2020 9 12 0.000
2020 9 13 0.000
2020 9 14 0.000
2020 9 15 0.000
2020 9 16 0.000
2020 9 17 0.000
2020 9 18 0.000
2020 9 19 0.000
2020 9 20 0.000
2020 9 21 0.000
2020 9 22 0.000
2020 9 23 0.000
2020 9 24 0.000
2020 9 25 0.000
2020 9 26 0.000
2020 9 27 0.000
2020 9 28 0.000
2020 9 29 0.000
2020 9 30 0.000
2020 10 1 0.000
2020 10 2 0.000
2020 10 3 0.000
2020 10 4 0.000
2020 10 5 0.000
2020 10 6 0.000
2020 10 7 0.000
2020 10 8 0.000
2020 10 9 0.000
2020 10 10 0.000
2020 10 11 0.000
2020 10 12 0.000
2020 10 13 0.000
2020 10 14 0.000
2020 10 15 0.000
2020 10 16 0.000
2020 10 17 0.000
2020 10 18 0.000
2020 10 19 0.000
2020 10 20 0.000
2020 10 21 0.000
2020 10 22 0.000
2020 10 23 0.000
2020 10 24 0.000
2020 10 25 0.000
2020 10 26 0.000
2020 10 27 0.000
2020 10 28 0.000
2020 10 29 0.000
2020 10 30 0.000
2020 10 31 0.000
2020 11 1 0.000
2020 11 2 0.000
2020 11 3 0.000
2020 11 4 0.000
2020 11 5 0.000
2020 11 6 0.000
2020 11 7 0.000
2020 11 8 0.000
2020 11 9 0.000
2020 11 10 0.000
2020 11 11 0.000
2020 11 12 0.000
2020 11 13 0.000
2020 11 14 0.000
2020 11 15 0.000
2020 11 16 0.000
2020 11 17 0.000
2020 11 18 0.000
2020 11 19 0.000
2020 11 20 0.000
2020 11 21 0.000
2020 11 22 0.000
2020 11 23 0.000
2020 11 24 0.000
2020 11 25 0.000
2020 11 26 0.000
2020 11 27 0.000
2020 11 28 0.000
2020 11 29 0.000
2020 11 30 0.000
2020 12 1 0.000
2020 12 2 0.000
2020 12 3 0.000
2020 12 4 0.000
2020 12 5 0.000
2020 12 6 0.000
2020 12 7 0.000
2020 12 8 0.000
2020 12 9 0.000
2020 12 10 0.000
2020 12 11 0.000
2020 12 12 0.000
2020 12 13 0.000
2020 12 14 0.000
2020 12 15 0.000
2020 12 16 1900.800
2020 12 17 1296.000
2020 12 18 0.000
2020 12 19 0.000
2020 12 20 0.000
2020 12 21 0.000
2020 12 22 0.000
2020 12 23 0.000
2020 12 24 0.000
2020 12 25 0.000
2020 12 26 0.000
2020 12 27 0.000
2020 12 28 0.000
2020 12 29 0.000
2020 12 30 0.000
2020 12 31 0.000
2021 1 1 0.000
2021 1 2 0.000
2021 1 3 0.000
2021 1 4 0.000
2021 1 5 0.000
2021 1 6 0.000
2021 1 7 0.000
2021 1 8 0.000
2021 1 9 0.000
2021 1 10 0.000
2021 1 11 0.000
2021 1 12 0.000
2021 1 13 0.000
2021 1 14 0.000
2021 1 15 0.000
2021 1 16 0.000
2021 1 17 0.000
2021 1 18 0.000
2021 1 19 0.000
2021 1 20 0.000
2021 1 21 0.000
2021 1 22 0.000
2021 1 23 2419.200
2021 1 24 48038.400
2021 1 25 136512.000
2021 1 26 101952.000
2021 1 27 134956.800
2021 1 28 135475.200
2021 1 29 133401.600
2021 1 30 139881.600
2021 1 31 140745.600
2021 2 1 140659.200
2021 2 2 102729.600
2021 2 3 141609.600
2021 2 4 141436.800
2021 2 5 107654.400
2021 2 6 141609.600
2021 2 7 127440.000
2021 2 8 141868.800
2021 2 9 109209.600
2021 2 10 65318.400
2021 2 11 141523.200
2021 2 12 133142.400
2021 2 13 141609.600
2021 2 14 137548.800
2021 2 15 142473.600
2021 2 16 142560.000
2021 2 17 142560.000
2021 2 18 20908.800
2021 2 19 0.000
2021 2 20 83721.600
2021 2 21 115257.600
2021 2 22 0.000
2021 2 23 0.000
2021 2 24 70934.400
2021 2 25 144115.200
2021 2 26 144201.600
2021 2 27 144374.400
2021 2 28 113097.600
2021 3 1 73180.800
2021 3 2 0.000
2021 3 3 0.000
2021 3 4 0.000
2021 3 5 0.000
2021 3 6 0.000
2021 3 7 0.000
2021 3 8 0.000
2021 3 9 0.000
2021 3 10 0.000
2021 3 11 0.000
2021 3 12 0.000
2021 3 13 0.000
2021 3 14 0.000
2021 3 15 0.000
2021 3 16 0.000
2021 3 17 0.000
2021 3 18 0.000
2021 3 19 0.000
2021 3 20 0.000
2021 3 21 0.000
2021 3 22 0.000
2021 3 23 0.000
2021 3 24 0.000
2021 3 25 0.000
2021 3 26 0.000
2021 3 27 0.000
2021 3 28 0.000
2021 3 29 0.000
2021 3 30 0.000
2021 3 31 0.000
2021 4 1 0.000
2021 4 2 0.000
2021 4 3 0.000
2021 4 4 0.000
2021 4 5 0.000
2021 4 6 0.000
2021 4 7 0.000
2021 4 8 0.000
2021 4 9 0.000
2021 4 10 0.000
2021 4 11 0.000
2021 4 12 0.000
2021 4 13 0.000
2021 4 14 0.000
2021 4 15 0.000
2021 4 16 0.000
2021 4 17 0.000
2021 4 18 0.000
2021 4 19 0.000
2021 4 20 0.000
2021 4 21 0.000
2021 4 22 0.000
2021 4 23 0.000
2021 4 24 0.000
2021 4 25 0.000
2021 4 26 0.000
2021 4 27 0.000
2021 4 28 0.000
2021 4 29 0.000
2021 4 30 0.000
2021 5 1 0.000
2021 5 2 0.000
2021 5 3 0.000
2021 5 4 0.000
2021 5 5 0.000
2021 5 6 0.000
2021 5 7 0.000
2021 5 8 0.000
2021 5 9 0.000
2021 5 10 0.000
2021 5 11 3456.000
2021 5 12 0.000
2021 5 13 0.000
2021 5 14 0.000
2021 5 15 0.000
2021 5 16 0.000
2021 5 17 0.000
2021 5 18 0.000
2021 5 19 0.000
2021 5 20 0.000
2021 5 21 0.000
2021 5 22 0.000
2021 5 23 0.000
2021 5 24 0.000
2021 5 25 0.000
2021 5 26 0.000
2021 5 27 0.000
2021 5 28 0.000
2021 5 29 0.000
2021 5 30 0.000
2021 5 31 0.000
2021 6 1 0.000
2021 6 2 0.000
2021 6 3 0.000
2021 6 4 0.000
2021 6 5 0.000
2021 6 6 0.000
2021 6 7 0.000
2021 6 8 0.000
2021 6 9 0.000
2021 6 10 0.000
2021 6 11 0.000
2021 6 12 0.000
2021 6 13 0.000
2021 6 14 0.000
2021 6 15 0.000
2021 6 16 0.000
2021 6 17 0.000
2021 6 18 0.000
2021 6 19 0.000
2021 6 20 0.000
2021 6 21 0.000
2021 6 22 0.000
2021 6 23 0.000
2021 6 24 0.000
2021 6 25 0.000
2021 6 26 0.000
2021 6 27 0.000
2021 6 28 0.000
2021 6 29 0.000
2021 6 30 0.000
2021 7 1 0.000
2021 7 2 0.000
2021 7 3 0.000
2021 7 4 0.000
2021 7 5 0.000
2021 7 6 0.000
2021 7 7 0.000
2021 7 8 0.000
2021 7 9 0.000
2021 7 10 0.000
2021 7 11 0.000
2021 7 12 0.000
2021 7 13 0.000
2021 7 14 9244.800
2021 7 15 0.000
2021 7 16 0.000
2021 7 17 0.000
2021 7 18 0.000
2021 7 19 0.000
2021 7 20 0.000
2021 7 21 0.000
2021 7 22 0.000
2021 7 23 0.000
2021 7 24 0.000
2021 7 25 0.000
2021 7 26 0.000
2021 7 27 0.000
2021 7 28 0.000
2021 7 29 0.000
2021 7 30 0.000
2021 7 31 0.000
2021 8 1 0.000
2021 8 2 0.000
2021 8 3 0.000
2021 8 4 0.000
2021 8 5 0.000
2021 8 6 0.000
2021 8 7 0.000
2021 8 8 0.000
2021 8 9 0.000
2021 8 10 0.000
2021 8 11 0.000
2021 8 12 0.000
2021 8 13 0.000
2021 8 14 0.000
2021 8 15 0.000
2021 8 16 0.000
2021 8 17 0.000
2021 8 18 0.000
2021 8 19 0.000
2021 8 20 0.000
2021 8 21 0.000
2021 8 22 0.000
2021 8 23 0.000
2021 8 24 0.000
2021 8 25 0.000
2021 8 26 0.000
2021 8 27 0.000
2021 8 28 0.000
2021 8 29 0.000
2021 8 30 0.000
2021 8 31 0.000
2021 9 1 0.000
2021 9 2 0.000
2021 9 3 0.000
2021 9 4 0.000
2021 9 5 0.000
2021 9 6 0.000
2021 9 7 0.000
2021 9 8 0.000
2021 9 9 0.000
2021 9 10 0.000
2021 9 11 0.000
2021 9 12 0.000
2021 9 13 0.000
2021 9 14 0.000
2021 9 15 0.000
2021 9 16 0.000
2021 9 17 0.000
2021 9 18 0.000
2021 9 19 0.000
2021 9 20 0.000
2021 9 21 0.000
2021 9 22 0.000
2021 9 23 0.000
2021 9 24 0.000
2021 9 25 0.000
2021 9 26 0.000
2021 9 27 0.000
2021 9 28 0.000
2021 9 29 0.000
2021 9 30 0.000
2021 10 1 0.000
2021 10 2 0.000
2021 10 3 0.000
2021 10 4 0.000
2021 10 5 0.000
2021 10 6 0.000
2021 10 7 0.000
2021 10 8 0.000
2021 10 9 0.000
2021 10 10 0.000
2021 10 11 0.000
2021 10 12 0.000
2021 10 13 0.000
2021 10 14 0.000
2021 10 15 0.000
2021 10 16 0.000
2021 10 17 0.000
2021 10 18 0.000
2021 10 19 8121.600
2021 10 20 0.000
2021 10 21 0.000
2021 10 22 0.000
2021 10 23 0.000
2021 10 24 0.000
2021 10 25 0.000
2021 10 26 0.000
2021 10 27 0.000
2021 10 28 0.000
2021 10 29 0.000
2021 10 30 0.000
2021 10 31 0.000
2021 11 1 0.000
2021 11 2 0.000
2021 11 3 0.000
2021 11 4 0.000
2021 11 5 0.000
2021 11 6 0.000
2021 11 7 0.000
2021 11 8 0.000
2021 11 9 0.000
2021 11 10 0.000
2021 11 11 0.000
2021 11 12 0.000
2021 11 13 0.000
2021 11 14 0.000
2021 11 15 0.000
2021 11 16 0.000
2021 11 17 0.000
2021 11 18 0.000
2021 11 19 0.000
2021 11 20 0.000
2021 11 21 0.000
2021 11 22 0.000
2021 11 23 0.000
2021 11 24 0.000
2021 11 25 0.000
2021 11 26 0.000
2021 11 27 0.000
2021 11 28 0.000
2021 11 29 0.000
2021 11 30 0.000
2021 12 1 0.000
2021 12 2 0.000
2021 12 3 0.000
2021 12 4 0.000
2021 12 5 0.000
2021 12 6 0.000
2021 12 7 0.000
2021 12 8 0.000
2021 12 9 0.000
2021 12 10 0.000
2021 12 11 0.000
2021 12 12 0.000
2021 12 13 0.000
2021 12 14 0.000
2021 12 15 0.000
2021 12 16 0.000
2021 12 17 0.000
2021 12 18 0.000
2021 12 19 0.000
2021 12 20 0.000
2021 12 21 0.000
2021 12 22 13219.200
2021 12 23 0.000
2021 12 24 0.000
2021 12 25 0.000
2021 12 26 0.000
2021 12 27 0.000
2021 12 28 0.000
2021 12 29 0.000
2021 12 30 0.000
2021 12 31 0.000
